date,iso_code,new_cases_smoothed,new_deaths_smoothed,population,num_vacunes
2020/09/26,ISL,42,0,341250,
2020/09/26,ITA,1647.857,18,60461828,
2020/09/26,LIE,0.571,0,38137,
2020/09/26,LTU,90.143,0.429,2722291,
2020/09/26,LUX,73.571,0,625976,
2020/09/26,LVA,19.857,0,1886202,
2020/09/26,MLT,37,1.714,441539,
2020/09/26,NLD,2465.286,13.571,17134873,
2020/09/26,NOR,109.857,0.429,5421242,
2020/09/26,POL,1092.857,20.286,37846605,
2020/09/26,PRT,702,6.429,10196707,
2020/09/26,ROU,1383.571,40.714,19237682,
2020/09/26,SVK,293.429,0.714,5459643,
2020/09/26,SVN,126,0.714,2078932,
2020/09/26,SWE,383.714,2.143,10099270,
2020/09/27,AUT,683,3,9006400,
2020/09/27,BEL,1697.714,4.571,11589616,
2020/09/27,BGR,170.286,5,6948445,
2020/09/27,CYP,13.714,0,875899,
2020/09/27,CZE,2186.714,14.714,10708982,
2020/09/27,DEU,1767.714,10.571,83783945,
2020/09/27,DNK,536.857,1.571,5792203,
2020/09/27,ESP,10920.143,105.286,46754783,
2020/09/27,EST,39.429,0,1326539,
2020/09/27,FIN,100.286,0.571,5540718,
2020/09/27,FRA,12246.143,63.286,67564251,
2020/09/27,GRC,328.857,5.857,10423056,
2020/09/27,HRV,182.143,3.429,4105268,
2020/09/27,HUN,860.571,7.571,9660350,
2020/09/27,IRL,293.857,1.429,4937796,
2020/09/27,ISL,45.143,0,341250,
2020/09/27,ITA,1673.429,18.286,60461828,
2020/09/27,LIE,0.571,0,38137,
2020/09/27,LTU,91.714,0.714,2722291,
2020/09/27,LUX,73.571,0,625976,
2020/09/27,LVA,21.571,0,1886202,
2020/09/27,MLT,35.429,1.571,441539,
2020/09/27,NLD,2620.286,14.143,17134873,
2020/09/27,NOR,114.429,0.429,5421242,
2020/09/27,POL,1155.714,19.857,37846605,
2020/09/27,PRT,718.143,5.857,10196707,
2020/09/27,ROU,1413.143,40.429,19237682,
2020/09/27,SVK,343,0.714,5459643,
2020/09/27,SVN,132.857,0.714,2078932,
2020/09/27,SWE,383.714,2.143,10099270,
2020/09/28,AUT,682,3.286,9006400,
2020/09/28,BEL,1708.714,5.286,11589616,
2020/09/28,BGR,179.571,6,6948445,
2020/09/28,CYP,15.714,0,875899,
2020/09/28,CZE,2159.857,13.714,10708982,
2020/09/28,DEU,1867.286,11.143,83783945,
2020/09/28,DNK,538.857,1.286,5792203,
2020/09/28,ESP,10971.143,106.857,46754783,
2020/09/28,EST,46.571,0,1326539,
2020/09/28,FIN,99.571,0.571,5540718,
2020/09/28,FRA,12069,67.714,67564251,
2020/09/28,GRC,301.714,5.571,10423056,
2020/09/28,HRV,179,2.714,4105268,
2020/09/28,HUN,835.714,9,9660350,
2020/09/28,IRL,322.286,1.429,4937796,
2020/09/28,ISL,40.857,0,341250,
2020/09/28,ITA,1694,18.143,60461828,
2020/09/28,LIE,0.429,0,38137,
2020/09/28,LTU,96.571,0.857,2722291,
2020/09/28,LUX,65.714,0,625976,
2020/09/28,LVA,24.429,0,1886202,
2020/09/28,MLT,32.857,1.286,441539,
2020/09/28,NLD,2716.857,14.571,17134873,
2020/09/28,NOR,111.857,1,5421242,
2020/09/28,POL,1235.429,21.286,37846605,
2020/09/28,PRT,689.857,5.286,10196707,
2020/09/28,ROU,1479.286,41.429,19237682,
2020/09/28,SVK,369.571,0.714,5459643,
2020/09/28,SVN,131.143,1,2078932,
2020/09/28,SWE,383.714,2.143,10099270,
2020/09/29,AUT,676.857,3.571,9006400,
2020/09/29,BEL,1698.429,6.571,11589616,
2020/09/29,BGR,203.429,6.571,6948445,
2020/09/29,CYP,17.857,0,875899,
2020/09/29,CZE,2097.857,15,10708982,
2020/09/29,DEU,1865.571,11.143,83783945,
2020/09/29,DNK,525.714,1.286,5792203,
2020/09/29,ESP,9428.429,72.429,46754783,
2020/09/29,EST,48.429,0,1326539,
2020/09/29,FIN,99.571,0.571,5540718,
2020/09/29,FRA,11772,66.857,67564251,
2020/09/29,GRC,313.571,5.143,10423056,
2020/09/29,HRV,177.714,2.857,4105268,
2020/09/29,HUN,866.857,9,9660350,
2020/09/29,IRL,328,1.571,4937796,
2020/09/29,ISL,39.429,0,341250,
2020/09/29,ITA,1730.571,19.571,60461828,
2020/09/29,LIE,0.429,0,38137,
2020/09/29,LTU,102.714,0.857,2722291,
2020/09/29,LUX,59.286,0,625976,
2020/09/29,LVA,24.143,0.143,1886202,
2020/09/29,MLT,31.571,1.571,441539,
2020/09/29,NLD,2825.143,15,17134873,
2020/09/29,NOR,108.857,1,5421242,
2020/09/29,POL,1323.286,23.857,37846605,
2020/09/29,PRT,722,5.429,10196707,
2020/09/29,ROU,1538,41.286,19237682,
2020/09/29,SVK,377.571,0.714,5459643,
2020/09/29,SVN,132.714,1,2078932,
2020/09/29,SWE,432.857,2.143,10099270,
2020/09/30,AUT,689.857,3.143,9006400,
2020/09/30,BEL,1652.143,8.143,11589616,
2020/09/30,BGR,221.429,6.571,6948445,
2020/09/30,CYP,14.429,0,875899,
2020/09/30,CZE,2185.571,14.286,10708982,
2020/09/30,DEU,1984,10.286,83783945,
2020/09/30,DNK,522.429,1,5792203,
2020/09/30,ESP,10804.571,108.143,46754783,
2020/09/30,EST,48.286,0,1326539,
2020/09/30,FIN,100.571,0.143,5540718,
2020/09/30,FRA,11925.571,71.429,67564251,
2020/09/30,GRC,312.714,4.857,10423056,
2020/09/30,HRV,179,3.286,4105268,
2020/09/30,HUN,858.714,9,9660350,
2020/09/30,IRL,354.286,1.429,4937796,
2020/09/30,ISL,36,0,341250,
2020/09/30,ITA,1760.571,19.429,60461828,
2020/09/30,LIE,0.286,0,38137,
2020/09/30,LTU,108.714,0.714,2722291,
2020/09/30,LUX,59.857,0,625976,
2020/09/30,LVA,36,0.143,1886202,
2020/09/30,MLT,28.857,1.429,441539,
2020/09/30,NLD,2954.857,16.143,17134873,
2020/09/30,NOR,107.143,1,5421242,
2020/09/30,POL,1405.857,24.143,37846605,
2020/09/30,PRT,725.286,6.143,10196707,
2020/09/30,ROU,1593.857,39.286,19237682,
2020/09/30,SVK,410.286,1,5459643,
2020/09/30,SVN,142.286,1,2078932,
2020/09/30,SWE,443.857,2.429,10099270,
2020/10/01,AUT,695.714,2.714,9006400,
2020/10/01,BEL,1755.857,8.286,11589616,
2020/10/01,BGR,180,5.714,6948445,
2020/10/01,CYP,15.571,0,875899,
2020/10/01,CZE,2268.714,15.857,10708982,
2020/10/01,DEU,2027.571,10.429,83783945,
2020/10/01,DNK,499.571,0.857,5792203,
2020/10/01,ESP,10628.286,122.143,46754783,
2020/10/01,EST,53.429,0.143,1326539,
2020/10/01,FIN,103.429,0.143,5540718,
2020/10/01,FRA,11525.714,73,67564251,
2020/10/01,GRC,322.714,3.857,10423056,
2020/10/01,HRV,179.286,3.286,4105268,
2020/10/01,HUN,872.714,10.286,9660350,
2020/10/01,IRL,371.857,1.286,4937796,
2020/10/01,ISL,36.714,0,341250,
2020/10/01,ITA,1869.429,19.571,60461828,
2020/10/01,LIE,0.429,0,38137,
2020/10/01,LTU,102,0.429,2722291,
2020/10/01,LUX,62.429,0.143,625976,
2020/10/01,LVA,39.143,0.143,1886202,
2020/10/01,MLT,28.143,1.143,441539,
2020/10/01,NLD,3054.857,15.571,17134873,
2020/10/01,NOR,106.143,0.571,5421242,
2020/10/01,POL,1524.571,24.857,37846605,
2020/10/01,PRT,748.571,6.571,10196707,
2020/10/01,ROU,1657.714,38.714,19237682,
2020/10/01,SVK,472.714,1,5459643,
2020/10/01,SVN,149.857,1,2078932,
2020/10/01,SWE,475.143,2.143,10099270,
2020/10/02,AUT,696.286,2.429,9006400,
2020/10/02,BEL,1894,9.714,11589616,
2020/10/02,BGR,215.429,7,6948445,
2020/10/02,CYP,16.857,0,875899,
2020/10/02,CZE,2390.429,16.857,10708982,
2020/10/02,DEU,2094.571,9.571,83783945,
2020/10/02,DNK,478.857,0.714,5792203,
2020/10/02,ESP,10493,122,46754783,
2020/10/02,EST,55.571,0.286,1326539,
2020/10/02,FIN,108.571,0.286,5540718,
2020/10/02,FRA,11001.714,70.857,67564251,
2020/10/02,GRC,347.571,4.143,10423056,
2020/10/02,HRV,195,3.571,4105268,
2020/10/02,HUN,929.143,11.429,9660350,
2020/10/02,IRL,392.571,0.571,4937796,
2020/10/02,ISL,35.429,0,341250,
2020/10/02,ITA,1953.286,20,60461828,
2020/10/02,LIE,0.429,0,38137,
2020/10/02,LTU,110.143,0.571,2722291,
2020/10/02,LUX,68,0.143,625976,
2020/10/02,LVA,45.714,0.286,1886202,
2020/10/02,MLT,30,1.143,441539,
2020/10/02,NLD,3201.143,15,17134873,
2020/10/02,NOR,105.571,0.714,5421242,
2020/10/02,POL,1625.286,25.429,37846605,
2020/10/02,PRT,747,6.714,10196707,
2020/10/02,ROU,1759.714,40.286,19237682,
2020/10/02,SVK,509.857,1.857,5459643,
2020/10/02,SVN,156.571,1.286,2078932,
2020/10/02,SWE,480,2.143,10099270,
2020/10/03,AUT,745.429,3.143,9006400,
2020/10/03,BEL,2117.143,10,11589616,
2020/10/03,BGR,217.286,7.429,6948445,
2020/10/03,CYP,18.143,0,875899,
2020/10/03,CZE,2473,17.143,10708982,
2020/10/03,DEU,2143,10.286,83783945,
2020/10/03,DNK,443.143,0.857,5792203,
2020/10/03,ESP,10493,122,46754783,
2020/10/03,EST,58.857,0.429,1326539,
2020/10/03,FIN,116.286,0.286,5540718,
2020/10/03,FRA,11325.714,68.857,67564251,
2020/10/03,GRC,340.714,4.143,10423056,
2020/10/03,HRV,199.143,3.429,4105268,
2020/10/03,HUN,948.571,11.714,9660350,
2020/10/03,IRL,444,1.143,4937796,
2020/10/03,ISL,38.714,0,341250,
2020/10/03,ITA,2092.429,21.429,60461828,
2020/10/03,LIE,0.857,0,38137,
2020/10/03,LTU,112.143,0.857,2722291,
2020/10/03,LUX,68,0.143,625976,
2020/10/03,LVA,52.143,0.286,1886202,
2020/10/03,MLT,35.143,1,441539,
2020/10/03,NLD,3382.286,12.571,17134873,
2020/10/03,NOR,105,0.714,5421242,
2020/10/03,POL,1737.143,25.714,37846605,
2020/10/03,PRT,758.286,7.286,10196707,
2020/10/03,ROU,1832.857,37.143,19237682,
2020/10/03,SVK,531.571,1.429,5459643,
2020/10/03,SVN,162.714,1.286,2078932,
2020/10/03,SWE,480,2.143,10099270,
2020/10/04,AUT,752.857,3.714,9006400,
2020/10/04,BEL,2293.714,12,11589616,
2020/10/04,BGR,218.857,6.857,6948445,
2020/10/04,CYP,18.286,0,875899,
2020/10/04,CZE,2549.857,17.286,10708982,
2020/10/04,DEU,2176.286,9.857,83783945,
2020/10/04,DNK,436.714,1.286,5792203,
2020/10/04,ESP,10493,122,46754783,
2020/10/04,EST,58.143,0.429,1326539,
2020/10/04,FIN,122.286,0.286,5540718,
2020/10/04,FRA,11592.714,69.571,67564251,
2020/10/04,GRC,342.571,4.286,10423056,
2020/10/04,HRV,208.857,3.714,4105268,
2020/10/04,HUN,937.286,12.286,9660350,
2020/10/04,IRL,434.571,1.143,4937796,
2020/10/04,ISL,42.571,0,341250,
2020/10/04,ITA,2208.429,21.571,60461828,
2020/10/04,LIE,1.286,0,38137,
2020/10/04,LTU,114.143,0.714,2722291,
2020/10/04,LUX,68,0.143,625976,
2020/10/04,LVA,58.571,0.286,1886202,
2020/10/04,MLT,41.571,1.143,441539,
2020/10/04,NLD,3523.857,12.143,17134873,
2020/10/04,NOR,108.429,0.714,5421242,
2020/10/04,POL,1820.571,28.286,37846605,
2020/10/04,PRT,792.429,7.429,10196707,
2020/10/04,ROU,1889.571,40.714,19237682,
2020/10/04,SVK,580.143,1.571,5459643,
2020/10/04,SVN,164,1.143,2078932,
2020/10/04,SWE,480,2.143,10099270,
2020/10/05,AUT,780.571,4,9006400,
2020/10/05,BEL,2407.143,13,11589616,
2020/10/05,BGR,228.429,6.714,6948445,
2020/10/05,CYP,19.143,0,875899,
2020/10/05,CZE,2811.857,20,10708982,
2020/10/05,DEU,2291.714,12.286,83783945,
2020/10/05,DNK,428.571,1.429,5792203,
2020/10/05,ESP,9306.571,116.286,46754783,
2020/10/05,EST,50,0.429,1326539,
2020/10/05,FIN,137,0.143,5540718,
2020/10/05,FRA,11784.143,67.714,67564251,
2020/10/05,GRC,347.857,4.857,10423056,
2020/10/05,HRV,221.714,4,4105268,
2020/10/05,HUN,966.286,12,9660350,
2020/10/05,IRL,453.143,1.143,4937796,
2020/10/05,ISL,45.286,0,341250,
2020/10/05,ITA,2317.429,21.571,60461828,
2020/10/05,LIE,1.429,0,38137,
2020/10/05,LTU,113.429,0.714,2722291,
2020/10/05,LUX,78.429,0.429,625976,
2020/10/05,LVA,61.286,0.429,1886202,
2020/10/05,MLT,45.857,1,441539,
2020/10/05,NLD,3761.143,11.429,17134873,
2020/10/05,NOR,116.714,0.143,5421242,
2020/10/05,POL,1920.571,30.286,37846605,
2020/10/05,PRT,836.571,8.714,10196707,
2020/10/05,ROU,1935.286,42.857,19237682,
2020/10/05,SVK,592.714,1.571,5459643,
2020/10/05,SVN,183.571,1,2078932,
2020/10/05,SWE,480,2.143,10099270,
2020/10/06,AUT,825.429,3.714,9006400,
2020/10/06,BEL,2453.714,13,11589616,
2020/10/06,BGR,251.286,7,6948445,
2020/10/06,CYP,19,0.143,875899,
2020/10/06,CZE,3168.429,22.571,10708982,
2020/10/06,DEU,2379.429,11.857,83783945,
2020/10/06,DNK,418.143,1.857,5792203,
2020/10/06,ESP,11020.571,153.571,46754783,
2020/10/06,EST,49.143,0.429,1326539,
2020/10/06,FIN,148.143,0.143,5540718,
2020/10/06,FRA,12256.286,69.714,67564251,
2020/10/06,GRC,345.429,4.571,10423056,
2020/10/06,HRV,243.429,4.143,4105268,
2020/10/06,HUN,961.571,13.714,9660350,
2020/10/06,IRL,461.857,1.143,4937796,
2020/10/06,ISL,55.143,0,341250,
2020/10/06,ITA,2464.571,22.143,60461828,
2020/10/06,LIE,1.714,0,38137,
2020/10/06,LTU,112.286,1,2722291,
2020/10/06,LUX,78.286,0.571,625976,
2020/10/06,LVA,66.429,0.429,1886202,
2020/10/06,MLT,48.429,0.857,441539,
2020/10/06,NLD,3970.429,13.571,17134873,
2020/10/06,NOR,124.143,0.143,5421242,
2020/10/06,POL,2050.571,33.429,37846605,
2020/10/06,PRT,799.286,9.857,10196707,
2020/10/06,ROU,2028.286,47,19237682,
2020/10/06,SVK,605.429,1.429,5459643,
2020/10/06,SVN,182.429,1.429,2078932,
2020/10/06,SWE,525.571,2.143,10099270,
2020/10/07,AUT,862.143,4.429,9006400,
2020/10/07,BEL,2773.714,13.143,11589616,
2020/10/07,BGR,272.857,6.857,6948445,
2020/10/07,CYP,20.286,0.286,875899,
2020/10/07,CZE,3513.857,24.857,10708982,
2020/10/07,DEU,2603.429,12.429,83783945,
2020/10/07,DNK,388.857,1.857,5792203,
2020/10/07,ESP,9530.429,110.143,46754783,
2020/10/07,EST,49.143,0.429,1326539,
2020/10/07,FIN,151,0.286,5540718,
2020/10/07,FRA,12911.571,69.714,67564251,
2020/10/07,GRC,353.143,4.714,10423056,
2020/10/07,HRV,264.857,4.143,4105268,
2020/10/07,HUN,950.429,16,9660350,
2020/10/07,IRL,489.857,1.714,4937796,
2020/10/07,ISL,63.429,0,341250,
2020/10/07,ITA,2725.571,23.857,60461828,
2020/10/07,LIE,1.857,0,38137,
2020/10/07,LTU,112.286,1.143,2722291,
2020/10/07,LUX,87.143,0.571,625976,
2020/10/07,LVA,62.429,0.429,1886202,
2020/10/07,MLT,54.857,0.857,441539,
2020/10/07,NLD,4211,16.714,17134873,
2020/10/07,NOR,140.857,0.143,5421242,
2020/10/07,POL,2257.857,39.857,37846605,
2020/10/07,PRT,816.286,9.857,10196707,
2020/10/07,ROU,2142.571,54,19237682,
2020/10/07,SVK,649.714,1,5459643,
2020/10/07,SVN,204.286,1.286,2078932,
2020/10/07,SWE,544.857,-0.143,10099270,
2020/10/08,AUT,910.143,5.143,9006400,
2020/10/08,BEL,3219.571,14.714,11589616,
2020/10/08,BGR,346.571,7.857,6948445,
2020/10/08,CYP,20.857,0.286,875899,
2020/10/08,CZE,3786,27.286,10708982,
2020/10/08,DEU,2914.571,12.143,83783945,
2020/10/08,DNK,395.143,2,5792203,
2020/10/08,ESP,9959.571,102.143,46754783,
2020/10/08,EST,44.286,0.286,1326539,
2020/10/08,FIN,177.429,0.286,5540718,
2020/10/08,FRA,13533.143,72,67564251,
2020/10/08,GRC,356.429,5.286,10423056,
2020/10/08,HRV,308.857,3.714,4105268,
2020/10/08,HUN,962.429,16.714,9660350,
2020/10/08,IRL,498.429,1.571,4937796,
2020/10/08,ISL,71.143,0,341250,
2020/10/08,ITA,2998.429,23.571,60461828,
2020/10/08,LIE,2.286,0,38137,
2020/10/08,LTU,119.571,1.286,2722291,
2020/10/08,LUX,89.143,0.571,625976,
2020/10/08,LVA,71.714,0.429,1886202,
2020/10/08,MLT,58.714,0.857,441539,
2020/10/08,NLD,4578.429,16.714,17134873,
2020/10/08,NOR,153.143,0.143,5421242,
2020/10/08,POL,2588.286,46.286,37846605,
2020/10/08,PRT,876.857,10.429,10196707,
2020/10/08,ROU,2291.714,55,19237682,
2020/10/08,SVK,684,1.286,5459643,
2020/10/08,SVN,234.571,1.143,2078932,
2020/10/08,SWE,559.571,-0.143,10099270,
2020/10/09,AUT,973.429,5.571,9006400,
2020/10/09,BEL,3535.286,16.286,11589616,
2020/10/09,BGR,362.143,7,6948445,
2020/10/09,CYP,23.143,0.429,875899,
2020/10/09,CZE,4474.714,29.429,10708982,
2020/10/09,DEU,3160.143,11.571,83783945,
2020/10/09,DNK,387.571,1.857,5792203,
2020/10/09,ESP,10168.571,120.429,46754783,
2020/10/09,EST,43.143,0.286,1326539,
2020/10/09,FIN,190.857,0.143,5540718,
2020/10/09,FRA,14769.143,68.286,67564251,
2020/10/09,GRC,346.571,4.714,10423056,
2020/10/09,HRV,326.571,3.143,4105268,
2020/10/09,HUN,941.571,16.429,9660350,
2020/10/09,IRL,520,2.857,4937796,
2020/10/09,ISL,80.571,0,341250,
2020/10/09,ITA,3408.857,24.286,60461828,
2020/10/09,LIE,2.714,0,38137,
2020/10/09,LTU,114.143,1.286,2722291,
2020/10/09,LUX,93,0.714,625976,
2020/10/09,LVA,80.286,0.286,1886202,
2020/10/09,MLT,63.143,0.571,441539,
2020/10/09,NLD,4883.143,17,17134873,
2020/10/09,NOR,157.714,0,5421242,
2020/10/09,POL,2937.857,49.857,37846605,
2020/10/09,PRT,949.143,11.286,10196707,
2020/10/09,ROU,2412.143,54.857,19237682,
2020/10/09,SVK,756.143,0.429,5459643,
2020/10/09,SVN,252.714,1.571,2078932,
2020/10/09,SWE,595.429,-0.143,10099270,
2020/10/10,AUT,998.714,6.143,9006400,
2020/10/10,BEL,4186.857,18.714,11589616,
2020/10/10,BGR,400.143,7.143,6948445,
2020/10/10,CYP,25,0.429,875899,
2020/10/10,CZE,4771.429,33.857,10708982,
2020/10/10,DEU,3348,12.714,83783945,
2020/10/10,DNK,398,1.857,5792203,
2020/10/10,ESP,10168.571,120.429,46754783,
2020/10/10,EST,38.429,0.143,1326539,
2020/10/10,FIN,208.286,0.143,5540718,
2020/10/10,FRA,16224.714,69.714,67564251,
2020/10/10,GRC,352.143,4.429,10423056,
2020/10/10,HRV,361.571,3.429,4105268,
2020/10/10,HUN,982.714,17.286,9660350,
2020/10/10,IRL,578,2,4937796,
2020/10/10,ISL,84,0,341250,
2020/10/10,ITA,3820.429,24.571,60461828,
2020/10/10,LIE,2.714,0,38137,
2020/10/10,LTU,125.429,1,2722291,
2020/10/10,LUX,115,0.857,625976,
2020/10/10,LVA,82.429,0.286,1886202,
2020/10/10,MLT,68.143,0.429,441539,
2020/10/10,NLD,5242.857,17.286,17134873,
2020/10/10,NOR,157.714,0,5421242,
2020/10/10,POL,3356.857,52.571,37846605,
2020/10/10,PRT,1046.714,10.286,10196707,
2020/10/10,ROU,2619.714,58.714,19237682,
2020/10/10,SVK,925.143,1,5459643,
2020/10/10,SVN,274.571,1.714,2078932,
2020/10/10,SWE,595.429,-0.143,10099270,
2020/10/11,AUT,1024.714,5.429,9006400,
2020/10/11,BEL,4574.714,18.143,11589616,
2020/10/11,BGR,402.143,6.857,6948445,
2020/10/11,CYP,26,0.429,875899,
2020/10/11,CZE,4952,37.143,10708982,
2020/10/11,DEU,3533.714,13.286,83783945,
2020/10/11,DNK,392.429,1.571,5792203,
2020/10/11,ESP,10168.571,120.429,46754783,
2020/10/11,EST,36.857,0.143,1326539,
2020/10/11,FIN,208.571,0.143,5540718,
2020/10/11,FRA,16715.143,71.714,67564251,
2020/10/11,GRC,359.429,5.714,10423056,
2020/10/11,HRV,397.286,3.714,4105268,
2020/10/11,HUN,1012.714,18.857,9660350,
2020/10/11,IRL,642.286,2.286,4937796,
2020/10/11,ISL,86.429,0,341250,
2020/10/11,ITA,4231.571,25.714,60461828,
2020/10/11,LIE,2.571,0,38137,
2020/10/11,LTU,133.286,1.143,2722291,
2020/10/11,LUX,144.714,1,625976,
2020/10/11,LVA,83.429,0.286,1886202,
2020/10/11,MLT,72.286,0.286,441539,
2020/10/11,NLD,5580.286,19.143,17134873,
2020/10/11,NOR,152.429,0,5421242,
2020/10/11,POL,3677.429,53.429,37846605,
2020/10/11,PRT,1073.286,10.714,10196707,
2020/10/11,ROU,2769,58.286,19237682,
2020/10/11,SVK,958.857,0.857,5459643,
2020/10/11,SVN,309.286,1.714,2078932,
2020/10/11,SWE,595.429,-0.143,10099270,
2020/10/12,AUT,1057.429,5.286,9006400,
2020/10/12,BEL,4811,19,11589616,
2020/10/12,BGR,445.571,8.714,6948445,
2020/10/12,CYP,28.571,0.429,875899,
2020/10/12,CZE,5122.143,41.857,10708982,
2020/10/12,DEU,4025.286,12.286,83783945,
2020/10/12,DNK,394,1.714,5792203,
2020/10/12,ESP,10793.714,128.429,46754783,
2020/10/12,EST,38,0.143,1326539,
2020/10/12,FIN,215.714,0,5540718,
2020/10/12,FRA,17225.571,75.429,67564251,
2020/10/12,GRC,358.571,5.571,10423056,
2020/10/12,HRV,403.429,3.857,4105268,
2020/10/12,HUN,1051,19.286,9660350,
2020/10/12,IRL,686,2.429,4937796,
2020/10/12,ISL,86,0,341250,
2020/10/12,ITA,4569,29,60461828,
2020/10/12,LIE,3,0,38137,
2020/10/12,LTU,137.143,1,2722291,
2020/10/12,LUX,115.143,0.857,625976,
2020/10/12,LVA,91.286,0.143,1886202,
2020/10/12,MLT,73.857,0.571,441539,
2020/10/12,NLD,5900.143,20.714,17134873,
2020/10/12,NOR,147.714,0.143,5421242,
2020/10/12,POL,4018.571,54.286,37846605,
2020/10/12,PRT,1146.857,10.857,10196707,
2020/10/12,ROU,2837.286,59.857,19237682,
2020/10/12,SVK,980.429,0.857,5459643,
2020/10/12,SVN,308.429,1.857,2078932,
2020/10/12,SWE,595.429,-0.143,10099270,
2020/10/13,AUT,1072.429,5.571,9006400,
2020/10/13,BEL,5564.143,21.714,11589616,
2020/10/13,BGR,495.429,8.714,6948445,
2020/10/13,CYP,36.286,0.286,875899,
2020/10/13,CZE,5675,44.571,10708982,
2020/10/13,DEU,4312.429,16.571,83783945,
2020/10/13,DNK,389.429,1.571,5792203,
2020/10/13,ESP,10096.571,102.571,46754783,
2020/10/13,EST,35.571,0.143,1326539,
2020/10/13,FIN,224.286,0,5540718,
2020/10/13,FRA,17556.429,81.286,67564251,
2020/10/13,GRC,359.857,6,10423056,
2020/10/13,HRV,415.571,3.714,4105268,
2020/10/13,HUN,1080.571,20.429,9660350,
2020/10/13,IRL,740.857,2.714,4937796,
2020/10/13,ISL,83.857,0,341250,
2020/10/13,ITA,5029.143,30.857,60461828,
2020/10/13,LIE,4.714,0,38137,
2020/10/13,LTU,142.571,0.857,2722291,
2020/10/13,LUX,123,0.714,625976,
2020/10/13,LVA,92.286,0.143,1886202,
2020/10/13,MLT,80.429,0.571,441539,
2020/10/13,NLD,6311.143,21.571,17134873,
2020/10/13,NOR,144.143,0.286,5421242,
2020/10/13,POL,4423.143,54.857,37846605,
2020/10/13,PRT,1258.429,11.143,10196707,
2020/10/13,ROU,2978.429,59.143,19237682,
2020/10/13,SVK,1010.571,0.857,5459643,
2020/10/13,SVN,352.429,2,2078932,
2020/10/13,SWE,644.143,-0.143,10099270,
2020/10/14,AUT,1117.714,6,9006400,
2020/10/14,BEL,6234.714,24.286,11589616,
2020/10/14,BGR,550,8,6948445,
2020/10/14,CYP,40.571,0.143,875899,
2020/10/14,CZE,6275.714,49,10708982,
2020/10/14,DEU,4764.286,19.143,83783945,
2020/10/14,DNK,412.286,1.714,5792203,
2020/10/14,ESP,10307.857,121.571,46754783,
2020/10/14,EST,33.143,0.143,1326539,
2020/10/14,FIN,236.286,0.571,5540718,
2020/10/14,FRA,18134.857,85,67564251,
2020/10/14,GRC,364,6.429,10423056,
2020/10/14,HRV,470.571,3.571,4105268,
2020/10/14,HUN,1095.429,20.857,9660350,
2020/10/14,IRL,808.429,2.714,4937796,
2020/10/14,ISL,83.571,0,341250,
2020/10/14,ITA,5551.286,32.571,60461828,
2020/10/14,LIE,6.143,0,38137,
2020/10/14,LTU,145.714,1.286,2722291,
2020/10/14,LUX,130.143,0.714,625976,
2020/10/14,LVA,97.286,0.143,1886202,
2020/10/14,MLT,86.571,0.429,441539,
2020/10/14,NLD,6639.571,20.857,17134873,
2020/10/14,NOR,134.286,0.286,5421242,
2020/10/14,POL,4926.429,60.714,37846605,
2020/10/14,PRT,1419.571,11,10196707,
2020/10/14,ROU,3129.571,56.857,19237682,
2020/10/14,SVK,1086.714,1.571,5459643,
2020/10/14,SVN,402.571,2.286,2078932,
2020/10/14,SWE,665,2.143,10099270,
2020/10/15,AUT,1166.714,5.571,9006400,
2020/10/15,BEL,6909,28.714,11589616,
2020/10/15,BGR,606.857,9.143,6948445,
2020/10/15,CYP,52.429,0.143,875899,
2020/10/15,CZE,6893.286,51.571,10708982,
2020/10/15,DEU,5166.571,20.714,83783945,
2020/10/15,DNK,410.143,1.714,5792203,
2020/10/15,ESP,10435.714,123.571,46754783,
2020/10/15,EST,31.429,0.143,1326539,
2020/10/15,FIN,228.429,0.571,5540718,
2020/10/15,FRA,19899.857,86.714,67564251,
2020/10/15,GRC,366.571,7.429,10423056,
2020/10/15,HRV,506.429,4.857,4105268,
2020/10/15,HUN,1098,22,9660350,
2020/10/15,IRL,906.143,3,4937796,
2020/10/15,ISL,81.429,0,341250,
2020/10/15,ITA,6172,41.286,60461828,
2020/10/15,LIE,6.857,0,38137,
2020/10/15,LTU,161.857,1.143,2722291,
2020/10/15,LUX,146.429,0.571,625976,
2020/10/15,LVA,98,0.143,1886202,
2020/10/15,MLT,93.429,0.571,441539,
2020/10/15,NLD,6923.857,23.143,17134873,
2020/10/15,NOR,130.857,0.429,5421242,
2020/10/15,POL,5472,63,37846605,
2020/10/15,PRT,1537.143,11.143,10196707,
2020/10/15,ROU,3255.714,61,19237682,
2020/10/15,SVK,1214.143,2,5459643,
2020/10/15,SVN,453.714,2.286,2078932,
2020/10/15,SWE,696.429,2.571,10099270,
2020/10/16,AUT,1171.286,5.714,9006400,
